date,fund,ticker,weight
2023-07-03,Equity Max-Sharpe + Sentiment Tilt,MRK,0.3223170525860881
2023-08-01,Equity Max-Sharpe + Sentiment Tilt,MRK,0.260439736446481
2023-09-01,Equity Max-Sharpe + Sentiment Tilt,MRK,0.32657973662394507
2023-10-02,Equity Max-Sharpe + Sentiment Tilt,MRK,0.17732570860747193
2023-11-01,Equity Max-Sharpe + Sentiment Tilt,MRK,0.10040678476964367
2023-12-01,Equity Max-Sharpe + Sentiment Tilt,MRK,3.855124030163693e-18
2021-01-04,Equity Max-Sharpe + Sentiment Tilt,MS,0.0
2021-02-01,Equity Max-Sharpe + Sentiment Tilt,MS,0.0
2021-03-01,Equity Max-Sharpe + Sentiment Tilt,MS,4.8129884365400396e-17
2021-04-01,Equity Max-Sharpe + Sentiment Tilt,MS,0.03142449947874242
2021-05-03,Equity Max-Sharpe + Sentiment Tilt,MS,0.12522912621696386
2021-06-01,Equity Max-Sharpe + Sentiment Tilt,MS,0.11651914364225195
2021-07-01,Equity Max-Sharpe + Sentiment Tilt,MS,0.0
2021-08-02,Equity Max-Sharpe + Sentiment Tilt,MS,0.02532514900936237
2021-09-01,Equity Max-Sharpe + Sentiment Tilt,MS,1.3291130018221283e-17
2021-10-01,Equity Max-Sharpe + Sentiment Tilt,MS,0.17501326981195534
2021-11-01,Equity Max-Sharpe + Sentiment Tilt,MS,1.280308405318688e-16
2021-12-01,Equity Max-Sharpe + Sentiment Tilt,MS,0.0
2022-01-03,Equity Max-Sharpe + Sentiment Tilt,MS,0.0
2022-02-01,Equity Max-Sharpe + Sentiment Tilt,MS,0.003917006950158177
2022-03-01,Equity Max-Sharpe + Sentiment Tilt,MS,0.0
2022-04-01,Equity Max-Sharpe + Sentiment Tilt,MS,0.0
2022-05-02,Equity Max-Sharpe + Sentiment Tilt,MS,0.0
2022-06-01,Equity Max-Sharpe + Sentiment Tilt,MS,4.7421095899595654e-17
2022-07-01,Equity Max-Sharpe + Sentiment Tilt,MS,5.739300479333166e-17
2022-08-01,Equity Max-Sharpe + Sentiment Tilt,MS,1.1249894357805513e-17
2022-09-01,Equity Max-Sharpe + Sentiment Tilt,MS,7.023917713214395e-18
2022-10-03,Equity Max-Sharpe + Sentiment Tilt,MS,0.0
2022-11-01,Equity Max-Sharpe + Sentiment Tilt,MS,3.7709042874579594e-17
2022-12-01,Equity Max-Sharpe + Sentiment Tilt,MS,0.0
2023-01-03,Equity Max-Sharpe + Sentiment Tilt,MS,6.222031526760272e-17
2023-02-01,Equity Max-Sharpe + Sentiment Tilt,MS,3.774745710878644e-17
2023-03-01,Equity Max-Sharpe + Sentiment Tilt,MS,0.0
2023-04-03,Equity Max-Sharpe + Sentiment Tilt,MS,0.0
2023-05-01,Equity Max-Sharpe + Sentiment Tilt,MS,5.51018808626377e-17
2023-06-01,Equity Max-Sharpe + Sentiment Tilt,MS,1.0913104536359514e-16
2023-07-03,Equity Max-Sharpe + Sentiment Tilt,MS,0.0
2023-08-01,Equity Max-Sharpe + Sentiment Tilt,MS,5.1534059513799157e-17
2023-09-01,Equity Max-Sharpe + Sentiment Tilt,MS,0.0
2023-10-02,Equity Max-Sharpe + Sentiment Tilt,MS,5.432776016772639e-17
2023-11-01,Equity Max-Sharpe + Sentiment Tilt,MS,3.833735614827851e-17
2023-12-01,Equity Max-Sharpe + Sentiment Tilt,MS,9.479284389949085e-18
2021-01-04,Equity Max-Sharpe + Sentiment Tilt,NEE,7.985714641146533e-17
2021-02-01,Equity Max-Sharpe + Sentiment Tilt,NEE,3.2826355679370967e-17
2021-03-01,Equity Max-Sharpe + Sentiment Tilt,NEE,0.0
2021-04-01,Equity Max-Sharpe + Sentiment Tilt,NEE,1.0208944039485371e-17
2021-05-03,Equity Max-Sharpe + Sentiment Tilt,NEE,0.0
2021-06-01,Equity Max-Sharpe + Sentiment Tilt,NEE,0.0
2021-07-01,Equity Max-Sharpe + Sentiment Tilt,NEE,2.186258063583667e-17
2021-08-02,Equity Max-Sharpe + Sentiment Tilt,NEE,7.164363475095862e-17
2021-09-01,Equity Max-Sharpe + Sentiment Tilt,NEE,3.060800205147007e-17
2021-10-01,Equity Max-Sharpe + Sentiment Tilt,NEE,4.084697613330418e-18
2021-11-01,Equity Max-Sharpe + Sentiment Tilt,NEE,0.0
2021-12-01,Equity Max-Sharpe + Sentiment Tilt,NEE,1.2968927683940389e-17
2022-01-03,Equity Max-Sharpe + Sentiment Tilt,NEE,0.0
2022-02-01,Equity Max-Sharpe + Sentiment Tilt,NEE,1.3843137021584646e-17
2022-03-01,Equity Max-Sharpe + Sentiment Tilt,NEE,1.6563325368618496e-17
2022-04-01,Equity Max-Sharpe + Sentiment Tilt,NEE,8.792949044400039e-17
2022-05-02,Equity Max-Sharpe + Sentiment Tilt,NEE,6.403612188319585e-17
2022-06-01,Equity Max-Sharpe + Sentiment Tilt,NEE,0.0
2022-07-01,Equity Max-Sharpe + Sentiment Tilt,NEE,0.0
2022-08-01,Equity Max-Sharpe + Sentiment Tilt,NEE,0.0
2022-09-01,Equity Max-Sharpe + Sentiment Tilt,NEE,0.0
2022-10-03,Equity Max-Sharpe + Sentiment Tilt,NEE,0.0
2022-11-01,Equity Max-Sharpe + Sentiment Tilt,NEE,1.1288937347761248e-16
2022-12-01,Equity Max-Sharpe + Sentiment Tilt,NEE,5.767690638149056e-17
2023-01-03,Equity Max-Sharpe + Sentiment Tilt,NEE,0.0
2023-02-01,Equity Max-Sharpe + Sentiment Tilt,NEE,0.0
2023-03-01,Equity Max-Sharpe + Sentiment Tilt,NEE,0.0
2023-04-03,Equity Max-Sharpe + Sentiment Tilt,NEE,0.0
2023-05-01,Equity Max-Sharpe + Sentiment Tilt,NEE,0.0
2023-06-01,Equity Max-Sharpe + Sentiment Tilt,NEE,2.7112368734660326e-17
2023-07-03,Equity Max-Sharpe + Sentiment Tilt,NEE,0.0
2023-08-01,Equity Max-Sharpe + Sentiment Tilt,NEE,0.0
2023-09-01,Equity Max-Sharpe + Sentiment Tilt,NEE,5.943360750342288e-17
2023-10-02,Equity Max-Sharpe + Sentiment Tilt,NEE,1.7327910111713787e-16
2023-11-01,Equity Max-Sharpe + Sentiment Tilt,NEE,0.0
2023-12-01,Equity Max-Sharpe + Sentiment Tilt,NEE,0.0
2021-01-04,Equity Max-Sharpe + Sentiment Tilt,NEM,0.18105018588668753
2021-02-01,Equity Max-Sharpe + Sentiment Tilt,NEM,0.13895107512534818
2021-03-01,Equity Max-Sharpe + Sentiment Tilt,NEM,1.6172573023344046e-16
2021-04-01,Equity Max-Sharpe + Sentiment Tilt,NEM,0.01432739757216814
2021-05-03,Equity Max-Sharpe + Sentiment Tilt,NEM,0.0
2021-06-01,Equity Max-Sharpe + Sentiment Tilt,NEM,0.0
2021-07-01,Equity Max-Sharpe + Sentiment Tilt,NEM,0.0
2021-08-02,Equity Max-Sharpe + Sentiment Tilt,NEM,0.0
2021-09-01,Equity Max-Sharpe + Sentiment Tilt,NEM,8.77648390954386e-17
2021-10-01,Equity Max-Sharpe + Sentiment Tilt,NEM,5.954265170716571e-17
2021-11-01,Equity Max-Sharpe + Sentiment Tilt,NEM,0.0
2021-12-01,Equity Max-Sharpe + Sentiment Tilt,NEM,3.067598511698528e-17
2022-01-03,Equity Max-Sharpe + Sentiment Tilt,NEM,1.2684905467372082e-17
2022-02-01,Equity Max-Sharpe + Sentiment Tilt,NEM,0.0
2022-03-01,Equity Max-Sharpe + Sentiment Tilt,NEM,0.024443946016837834
2022-04-01,Equity Max-Sharpe + Sentiment Tilt,NEM,0.06818849193709511
2022-05-02,Equity Max-Sharpe + Sentiment Tilt,NEM,6.52464862601984e-17
2022-06-01,Equity Max-Sharpe + Sentiment Tilt,NEM,0.0
2022-07-01,Equity Max-Sharpe + Sentiment Tilt,NEM,0.0
2022-08-01,Equity Max-Sharpe + Sentiment Tilt,NEM,0.0
2022-09-01,Equity Max-Sharpe + Sentiment Tilt,NEM,5.631285445523239e-18
2022-10-03,Equity Max-Sharpe + Sentiment Tilt,NEM,1.745044366795708e-17
2022-11-01,Equity Max-Sharpe + Sentiment Tilt,NEM,0.0
2022-12-01,Equity Max-Sharpe + Sentiment Tilt,NEM,0.0
2023-01-03,Equity Max-Sharpe + Sentiment Tilt,NEM,7.054205222171207e-17
2023-02-01,Equity Max-Sharpe + Sentiment Tilt,NEM,7.489729524826297e-17
2023-03-01,Equity Max-Sharpe + Sentiment Tilt,NEM,0.0
2023-04-03,Equity Max-Sharpe + Sentiment Tilt,NEM,0.0
2023-05-01,Equity Max-Sharpe + Sentiment Tilt,NEM,4.0468662278179624e-17
2023-06-01,Equity Max-Sharpe + Sentiment Tilt,NEM,3.3421534371214254e-17
2023-07-03,Equity Max-Sharpe + Sentiment Tilt,NEM,0.0
2023-08-01,Equity Max-Sharpe + Sentiment Tilt,NEM,0.0
2023-09-01,Equity Max-Sharpe + Sentiment Tilt,NEM,0.0
2023-10-02,Equity Max-Sharpe + Sentiment Tilt,NEM,2.1522797338239247e-17
2023-11-01,Equity Max-Sharpe + Sentiment Tilt,NEM,1.9534793704303516e-17
2023-12-01,Equity Max-Sharpe + Sentiment Tilt,NEM,5.510760052993433e-17
2021-01-04,Equity Max-Sharpe + Sentiment Tilt,NKE,0.0
2021-02-01,Equity Max-Sharpe + Sentiment Tilt,NKE,6.533609665272549e-17
2021-03-01,Equity Max-Sharpe + Sentiment Tilt,NKE,0.0
2021-04-01,Equity Max-Sharpe + Sentiment Tilt,NKE,0.0
2021-05-03,Equity Max-Sharpe + Sentiment Tilt,NKE,5.922413310377461e-17
2021-06-01,Equity Max-Sharpe + Sentiment Tilt,NKE,5.488160775800591e-17
2021-07-01,Equity Max-Sharpe + Sentiment Tilt,NKE,0.06973904877875653
2021-08-02,Equity Max-Sharpe + Sentiment Tilt,NKE,0.12098937605493285
2021-09-01,Equity Max-Sharpe + Sentiment Tilt,NKE,0.06184459908828861
2021-10-01,Equity Max-Sharpe + Sentiment Tilt,NKE,2.4632480567201076e-17
2021-11-01,Equity Max-Sharpe + Sentiment Tilt,NKE,0.0
2021-12-01,Equity Max-Sharpe + Sentiment Tilt,NKE,4.371092315241547e-17
2022-01-03,Equity Max-Sharpe + Sentiment Tilt,NKE,0.0
2022-02-01,Equity Max-Sharpe + Sentiment Tilt,NKE,2.4511274266116615e-17
2022-03-01,Equity Max-Sharpe + Sentiment Tilt,NKE,0.0
2022-04-01,Equity Max-Sharpe + Sentiment Tilt,NKE,3.664044681805164e-17
2022-05-02,Equity Max-Sharpe + Sentiment Tilt,NKE,0.0
2022-06-01,Equity Max-Sharpe + Sentiment Tilt,NKE,0.0
2022-07-01,Equity Max-Sharpe + Sentiment Tilt,NKE,7.959851365267365e-18
2022-08-01,Equity Max-Sharpe + Sentiment Tilt,NKE,3.36296174746574e-17
2022-09-01,Equity Max-Sharpe + Sentiment Tilt,NKE,1.7581736405808242e-16
2022-10-03,Equity Max-Sharpe + Sentiment Tilt,NKE,3.849995488745644e-17
2022-11-01,Equity Max-Sharpe + Sentiment Tilt,NKE,1.119058838240808e-16
2022-12-01,Equity Max-Sharpe + Sentiment Tilt,NKE,6.2462747186150834e-18
2023-01-03,Equity Max-Sharpe + Sentiment Tilt,NKE,1.2837673022404505e-16
2023-02-01,Equity Max-Sharpe + Sentiment Tilt,NKE,0.0
2023-03-01,Equity Max-Sharpe + Sentiment Tilt,NKE,4.459932732285468e-19
2023-04-03,Equity Max-Sharpe + Sentiment Tilt,NKE,0.0
2023-05-01,Equity Max-Sharpe + Sentiment Tilt,NKE,4.825937138751194e-18
2023-06-01,Equity Max-Sharpe + Sentiment Tilt,NKE,0.0
2023-07-03,Equity Max-Sharpe + Sentiment Tilt,NKE,0.0
2023-08-01,Equity Max-Sharpe + Sentiment Tilt,NKE,0.0
2023-09-01,Equity Max-Sharpe + Sentiment Tilt,NKE,2.0781097036912658e-17
2023-10-02,Equity Max-Sharpe + Sentiment Tilt,NKE,5.2846615734993006e-17
2023-11-01,Equity Max-Sharpe + Sentiment Tilt,NKE,4.4512518225102096e-17
2023-12-01,Equity Max-Sharpe + Sentiment Tilt,NKE,0.0
2021-01-04,Equity Max-Sharpe + Sentiment Tilt,NUE,3.1506937391979028e-18
2021-02-01,Equity Max-Sharpe + Sentiment Tilt,NUE,1.2182672528428411e-17
2021-03-01,Equity Max-Sharpe + Sentiment Tilt,NUE,6.987256086455372e-17
2021-04-01,Equity Max-Sharpe + Sentiment Tilt,NUE,0.1364264061292045
2021-05-03,Equity Max-Sharpe + Sentiment Tilt,NUE,0.005171174708631318
2021-06-01,Equity Max-Sharpe + Sentiment Tilt,NUE,0.09201297037216871
2021-07-01,Equity Max-Sharpe + Sentiment Tilt,NUE,0.09625823249990582
2021-08-02,Equity Max-Sharpe + Sentiment Tilt,NUE,0.1335739489321998
2021-09-01,Equity Max-Sharpe + Sentiment Tilt,NUE,0.1143417517903588
2021-10-01,Equity Max-Sharpe + Sentiment Tilt,NUE,0.05255014364234303
2021-11-01,Equity Max-Sharpe + Sentiment Tilt,NUE,0.021320705546967876
2021-12-01,Equity Max-Sharpe + Sentiment Tilt,NUE,0.04958051062847329
2022-01-03,Equity Max-Sharpe + Sentiment Tilt,NUE,0.1290089932279918
2022-02-01,Equity Max-Sharpe + Sentiment Tilt,NUE,0.07219030092021558
2022-03-01,Equity Max-Sharpe + Sentiment Tilt,NUE,0.09597890662069439
2022-04-01,Equity Max-Sharpe + Sentiment Tilt,NUE,0.04802991623838312
2022-05-02,Equity Max-Sharpe + Sentiment Tilt,NUE,0.11668379662229954
2022-06-01,Equity Max-Sharpe + Sentiment Tilt,NUE,0.0
2022-07-01,Equity Max-Sharpe + Sentiment Tilt,NUE,1.659224430141017e-16
2022-08-01,Equity Max-Sharpe + Sentiment Tilt,NUE,0.021399267453883604
2022-09-01,Equity Max-Sharpe + Sentiment Tilt,NUE,2.3859952837332243e-16
2022-10-03,Equity Max-Sharpe + Sentiment Tilt,NUE,2.6549848380283317e-16
2022-11-01,Equity Max-Sharpe + Sentiment Tilt,NUE,0.0
2022-12-01,Equity Max-Sharpe + Sentiment Tilt,NUE,8.823817710560802e-17
2023-01-03,Equity Max-Sharpe + Sentiment Tilt,NUE,5.048090718952118e-16
2023-02-01,Equity Max-Sharpe + Sentiment Tilt,NUE,0.10690745734004868
2023-03-01,Equity Max-Sharpe + Sentiment Tilt,NUE,0.026272335217807898
2023-04-03,Equity Max-Sharpe + Sentiment Tilt,NUE,0.0
2023-05-01,Equity Max-Sharpe + Sentiment Tilt,NUE,1.2156548558785162e-16
2023-06-01,Equity Max-Sharpe + Sentiment Tilt,NUE,0.0
2023-07-03,Equity Max-Sharpe + Sentiment Tilt,NUE,2.1135390081784887e-16
2023-08-01,Equity Max-Sharpe + Sentiment Tilt,NUE,0.0
2023-09-01,Equity Max-Sharpe + Sentiment Tilt,NUE,9.478089702888387e-17
2023-10-02,Equity Max-Sharpe + Sentiment Tilt,NUE,6.261228407325888e-18
2023-11-01,Equity Max-Sharpe + Sentiment Tilt,NUE,0.0
2023-12-01,Equity Max-Sharpe + Sentiment Tilt,NUE,0.0
2021-01-04,Equity Max-Sharpe + Sentiment Tilt,NVDA,0.19992208193722988
2021-02-01,Equity Max-Sharpe + Sentiment Tilt,NVDA,0.2730520410891275
2021-03-01,Equity Max-Sharpe + Sentiment Tilt,NVDA,0.091719356438547
2021-04-01,Equity Max-Sharpe + Sentiment Tilt,NVDA,0.01926142829475875
2021-05-03,Equity Max-Sharpe + Sentiment Tilt,NVDA,0.07163210206957943
2021-06-01,Equity Max-Sharpe + Sentiment Tilt,NVDA,0.05899225630208374
2021-07-01,Equity Max-Sharpe + Sentiment Tilt,NVDA,0.09969662318678227
2021-08-02,Equity Max-Sharpe + Sentiment Tilt,NVDA,0.0994556441152115
2021-09-01,Equity Max-Sharpe + Sentiment Tilt,NVDA,0.08700550556112871
2021-10-01,Equity Max-Sharpe + Sentiment Tilt,NVDA,0.12840178389470674
2021-11-01,Equity Max-Sharpe + Sentiment Tilt,NVDA,0.08011396443914606
2021-12-01,Equity Max-Sharpe + Sentiment Tilt,NVDA,0.14903292798538786
2022-01-03,Equity Max-Sharpe + Sentiment Tilt,NVDA,0.09207705010096812
2022-02-01,Equity Max-Sharpe + Sentiment Tilt,NVDA,0.06284625247303531
2022-03-01,Equity Max-Sharpe + Sentiment Tilt,NVDA,0.06598312629856255
2022-04-01,Equity Max-Sharpe + Sentiment Tilt,NVDA,0.0691738371585908
2022-05-02,Equity Max-Sharpe + Sentiment Tilt,NVDA,1.6801233391151303e-17
2022-06-01,Equity Max-Sharpe + Sentiment Tilt,NVDA,0.0
2022-07-01,Equity Max-Sharpe + Sentiment Tilt,NVDA,0.0
2022-08-01,Equity Max-Sharpe + Sentiment Tilt,NVDA,8.317765805871676e-17
2022-09-01,Equity Max-Sharpe + Sentiment Tilt,NVDA,8.407072942762196e-17
2022-10-03,Equity Max-Sharpe + Sentiment Tilt,NVDA,0.0
2022-11-01,Equity Max-Sharpe + Sentiment Tilt,NVDA,0.0
2022-12-01,Equity Max-Sharpe + Sentiment Tilt,NVDA,1.229630270156293e-18
2023-01-03,Equity Max-Sharpe + Sentiment Tilt,NVDA,8.385105446536832e-17
2023-02-01,Equity Max-Sharpe + Sentiment Tilt,NVDA,1.3789067319111274e-16
2023-03-01,Equity Max-Sharpe + Sentiment Tilt,NVDA,0.0
2023-04-03,Equity Max-Sharpe + Sentiment Tilt,NVDA,1.0144141153978868e-16
2023-05-01,Equity Max-Sharpe + Sentiment Tilt,NVDA,4.138064556576787e-16
2023-06-01,Equity Max-Sharpe + Sentiment Tilt,NVDA,0.1270065897407982
2023-07-03,Equity Max-Sharpe + Sentiment Tilt,NVDA,0.11768256407163301
2023-08-01,Equity Max-Sharpe + Sentiment Tilt,NVDA,0.14599977698959282
2023-09-01,Equity Max-Sharpe + Sentiment Tilt,NVDA,0.20206149837505238
2023-10-02,Equity Max-Sharpe + Sentiment Tilt,NVDA,0.1876533963054086
2023-11-01,Equity Max-Sharpe + Sentiment Tilt,NVDA,0.24569157235594882
2023-12-01,Equity Max-Sharpe + Sentiment Tilt,NVDA,0.2239013054475959
2021-01-04,Equity Max-Sharpe + Sentiment Tilt,O,0.0
2021-02-01,Equity Max-Sharpe + Sentiment Tilt,O,0.0
2021-03-01,Equity Max-Sharpe + Sentiment Tilt,O,0.0
2021-04-01,Equity Max-Sharpe + Sentiment Tilt,O,2.3487745941080975e-17
2021-05-03,Equity Max-Sharpe + Sentiment Tilt,O,0.0
2021-06-01,Equity Max-Sharpe + Sentiment Tilt,O,7.3302840141323e-18
2021-07-01,Equity Max-Sharpe + Sentiment Tilt,O,0.0
2021-08-02,Equity Max-Sharpe + Sentiment Tilt,O,0.0
2021-09-01,Equity Max-Sharpe + Sentiment Tilt,O,0.0
2021-10-01,Equity Max-Sharpe + Sentiment Tilt,O,0.0
2021-11-01,Equity Max-Sharpe + Sentiment Tilt,O,1.6836689793261295e-17
2021-12-01,Equity Max-Sharpe + Sentiment Tilt,O,0.0
2022-01-03,Equity Max-Sharpe + Sentiment Tilt,O,0.0
2022-02-01,Equity Max-Sharpe + Sentiment Tilt,O,7.688537826681719e-19
2022-03-01,Equity Max-Sharpe + Sentiment Tilt,O,2.2453335210645405e-17
2022-04-01,Equity Max-Sharpe + Sentiment Tilt,O,9.243675972152778e-19
2022-05-02,Equity Max-Sharpe + Sentiment Tilt,O,0.0
2022-06-01,Equity Max-Sharpe + Sentiment Tilt,O,0.0
2022-07-01,Equity Max-Sharpe + Sentiment Tilt,O,8.011354108927574e-17
2022-08-01,Equity Max-Sharpe + Sentiment Tilt,O,3.5113256039713106e-17
2022-09-01,Equity Max-Sharpe + Sentiment Tilt,O,0.0
2022-10-03,Equity Max-Sharpe + Sentiment Tilt,O,5.4582103581906056e-17
2022-11-01,Equity Max-Sharpe + Sentiment Tilt,O,1.6057992258030904e-17
2022-12-01,Equity Max-Sharpe + Sentiment Tilt,O,0.0
2023-01-03,Equity Max-Sharpe + Sentiment Tilt,O,0.0
2023-02-01,Equity Max-Sharpe + Sentiment Tilt,O,4.931612789172791e-17
2023-03-01,Equity Max-Sharpe + Sentiment Tilt,O,0.0
2023-04-03,Equity Max-Sharpe + Sentiment Tilt,O,0.0
2023-05-01,Equity Max-Sharpe + Sentiment Tilt,O,5.0944281720246655e-17
2023-06-01,Equity Max-Sharpe + Sentiment Tilt,O,6.448015250197374e-17
2023-07-03,Equity Max-Sharpe + Sentiment Tilt,O,0.0
2023-08-01,Equity Max-Sharpe + Sentiment Tilt,O,6.124032839978341e-17
2023-09-01,Equity Max-Sharpe + Sentiment Tilt,O,3.8630336555684636e-17
2023-10-02,Equity Max-Sharpe + Sentiment Tilt,O,6.8377326271684e-17
2023-11-01,Equity Max-Sharpe + Sentiment Tilt,O,0.0
2023-12-01,Equity Max-Sharpe + Sentiment Tilt,O,0.0
2021-01-04,Equity Max-Sharpe + Sentiment Tilt,OXY,0.0
2021-02-01,Equity Max-Sharpe + Sentiment Tilt,OXY,3.0068885563541934e-17
2021-03-01,Equity Max-Sharpe + Sentiment Tilt,OXY,0.0
2021-04-01,Equity Max-Sharpe + Sentiment Tilt,OXY,0.0
2021-05-03,Equity Max-Sharpe + Sentiment Tilt,OXY,9.67676890933466e-17
2021-06-01,Equity Max-Sharpe + Sentiment Tilt,OXY,0.0
2021-07-01,Equity Max-Sharpe + Sentiment Tilt,OXY,0.0
2021-08-02,Equity Max-Sharpe + Sentiment Tilt,OXY,0.0
2021-09-01,Equity Max-Sharpe + Sentiment Tilt,OXY,2.2153302067159617e-17
2021-10-01,Equity Max-Sharpe + Sentiment Tilt,OXY,0.045321547739683894
2021-11-01,Equity Max-Sharpe + Sentiment Tilt,OXY,0.06741426304744183
2021-12-01,Equity Max-Sharpe + Sentiment Tilt,OXY,0.0
2022-01-03,Equity Max-Sharpe + Sentiment Tilt,OXY,2.259842223588031e-17
2022-02-01,Equity Max-Sharpe + Sentiment Tilt,OXY,0.0
2022-03-01,Equity Max-Sharpe + Sentiment Tilt,OXY,0.0
2022-04-01,Equity Max-Sharpe + Sentiment Tilt,OXY,0.005369146811196103
2022-05-02,Equity Max-Sharpe + Sentiment Tilt,OXY,0.01064197901553323
2022-06-01,Equity Max-Sharpe + Sentiment Tilt,OXY,0.05973816051762274
2022-07-01,Equity Max-Sharpe + Sentiment Tilt,OXY,0.103947294016688
2022-08-01,Equity Max-Sharpe + Sentiment Tilt,OXY,0.16474596833660635
2022-09-01,Equity Max-Sharpe + Sentiment Tilt,OXY,0.25923833341733554
2022-10-03,Equity Max-Sharpe + Sentiment Tilt,OXY,0.2325134048129443
2022-11-01,Equity Max-Sharpe + Sentiment Tilt,OXY,0.10219572451725037
2022-12-01,Equity Max-Sharpe + Sentiment Tilt,OXY,0.0909064730855577
2023-01-03,Equity Max-Sharpe + Sentiment Tilt,OXY,0.09485262178781448
2023-02-01,Equity Max-Sharpe + Sentiment Tilt,OXY,0.05116884182949561
2023-03-01,Equity Max-Sharpe + Sentiment Tilt,OXY,0.04096045636179146
2023-04-03,Equity Max-Sharpe + Sentiment Tilt,OXY,9.674147968992301e-18
2023-05-01,Equity Max-Sharpe + Sentiment Tilt,OXY,1.2351102482851172e-16
2023-06-01,Equity Max-Sharpe + Sentiment Tilt,OXY,8.938421754756425e-17
2023-07-03,Equity Max-Sharpe + Sentiment Tilt,OXY,0.0
2023-08-01,Equity Max-Sharpe + Sentiment Tilt,OXY,8.404097229297752e-18
2023-09-01,Equity Max-Sharpe + Sentiment Tilt,OXY,5.244095211705507e-18
2023-10-02,Equity Max-Sharpe + Sentiment Tilt,OXY,0.0
2023-11-01,Equity Max-Sharpe + Sentiment Tilt,OXY,7.502410215696753e-18
2023-12-01,Equity Max-Sharpe + Sentiment Tilt,OXY,3.521138208190474e-17
2021-01-04,Equity Max-Sharpe + Sentiment Tilt,PLD,0.0
2021-02-01,Equity Max-Sharpe + Sentiment Tilt,PLD,0.0
2021-03-01,Equity Max-Sharpe + Sentiment Tilt,PLD,1.0658429970580853e-17
2021-04-01,Equity Max-Sharpe + Sentiment Tilt,PLD,0.0
2021-05-03,Equity Max-Sharpe + Sentiment Tilt,PLD,0.0
2021-06-01,Equity Max-Sharpe + Sentiment Tilt,PLD,5.231298050659008e-17
2021-07-01,Equity Max-Sharpe + Sentiment Tilt,PLD,0.0
2021-08-02,Equity Max-Sharpe + Sentiment Tilt,PLD,7.47116258779116e-18
2021-09-01,Equity Max-Sharpe + Sentiment Tilt,PLD,4.095353575944849e-18
2021-10-01,Equity Max-Sharpe + Sentiment Tilt,PLD,0.0
2021-11-01,Equity Max-Sharpe + Sentiment Tilt,PLD,0.03344426862213472
2021-12-01,Equity Max-Sharpe + Sentiment Tilt,PLD,0.03244697656840842
2022-01-03,Equity Max-Sharpe + Sentiment Tilt,PLD,0.11450284841691735
2022-02-01,Equity Max-Sharpe + Sentiment Tilt,PLD,0.07905119760765232
2022-03-01,Equity Max-Sharpe + Sentiment Tilt,PLD,0.0
2022-04-01,Equity Max-Sharpe + Sentiment Tilt,PLD,0.022142645964444145
2022-05-02,Equity Max-Sharpe + Sentiment Tilt,PLD,0.23119242945396
2022-06-01,Equity Max-Sharpe + Sentiment Tilt,PLD,0.0
2022-07-01,Equity Max-Sharpe + Sentiment Tilt,PLD,2.874782994147232e-17
2022-08-01,Equity Max-Sharpe + Sentiment Tilt,PLD,6.597377627763072e-17
2022-09-01,Equity Max-Sharpe + Sentiment Tilt,PLD,0.0
2022-10-03,Equity Max-Sharpe + Sentiment Tilt,PLD,1.0315195596305285e-16
2022-11-01,Equity Max-Sharpe + Sentiment Tilt,PLD,0.0
2022-12-01,Equity Max-Sharpe + Sentiment Tilt,PLD,0.0
2023-01-03,Equity Max-Sharpe + Sentiment Tilt,PLD,1.2253223349155222e-17
2023-02-01,Equity Max-Sharpe + Sentiment Tilt,PLD,1.7597007975539236e-18
2023-03-01,Equity Max-Sharpe + Sentiment Tilt,PLD,8.577345153642328e-17
2023-04-03,Equity Max-Sharpe + Sentiment Tilt,PLD,1.9488265614910216e-16
2023-05-01,Equity Max-Sharpe + Sentiment Tilt,PLD,1.6709491099792593e-16
2023-06-01,Equity Max-Sharpe + Sentiment Tilt,PLD,1.1538514585586076e-16
2023-07-03,Equity Max-Sharpe + Sentiment Tilt,PLD,0.0
2023-08-01,Equity Max-Sharpe + Sentiment Tilt,PLD,0.0
2023-09-01,Equity Max-Sharpe + Sentiment Tilt,PLD,0.0
2023-10-02,Equity Max-Sharpe + Sentiment Tilt,PLD,0.0
2023-11-01,Equity Max-Sharpe + Sentiment Tilt,PLD,0.0
2023-12-01,Equity Max-Sharpe + Sentiment Tilt,PLD,0.0
2021-01-04,Equity Max-Sharpe + Sentiment Tilt,PSA,0.0
2021-02-01,Equity Max-Sharpe + Sentiment Tilt,PSA,0.0
2021-03-01,Equity Max-Sharpe + Sentiment Tilt,PSA,1.7750953158021748e-17
2021-04-01,Equity Max-Sharpe + Sentiment Tilt,PSA,0.004228908216976447
2021-05-03,Equity Max-Sharpe + Sentiment Tilt,PSA,0.19562024161426472
2021-06-01,Equity Max-Sharpe + Sentiment Tilt,PSA,0.20107978105282648
2021-07-01,Equity Max-Sharpe + Sentiment Tilt,PSA,0.3245057891535828
2021-08-02,Equity Max-Sharpe + Sentiment Tilt,PSA,0.3776491015788545
2021-09-01,Equity Max-Sharpe + Sentiment Tilt,PSA,0.3754148470567034
2021-10-01,Equity Max-Sharpe + Sentiment Tilt,PSA,0.4222171703268623
2021-11-01,Equity Max-Sharpe + Sentiment Tilt,PSA,0.3455349854614384
2021-12-01,Equity Max-Sharpe + Sentiment Tilt,PSA,0.35361599762127244
